product_key,product_id,category,sub-category,product_name
1260,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle
1261,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack"
1262,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal
1263,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp
1264,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977
1265,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
1266,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer
1267,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers
1268,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors
1269,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page"
1270,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier
1271,OFF-AP-10002222,Office Supplies,Appliances,Staple holder
1272,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"
1273,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black
1274,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray"
1275,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3"""
1276,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair
1277,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener
1278,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
1279,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997
1280,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880
1281,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
1282,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"
1283,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors"
1284,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset
1285,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3
1286,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes
1287,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT
1288,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector
1289,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper
1290,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse
1291,TEC-PH-10001619,Technology,Phones,LG G3
1292,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883
1293,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
1294,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11"
1295,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves
1296,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"
1297,OFF-AR-10003217,Office Supplies,Art,Newell 316
1298,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters
1299,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black"
1300,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum
1301,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop
1302,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors"
1303,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger
1304,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black"
1305,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables
1306,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s
1307,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center
1308,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors
1309,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair
1310,TEC-MA-10004212,Technology,Machines,Cisco SPA525G2 5-Line IP Phone
1311,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets
1312,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series"
1313,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum
1314,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders
1315,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box"
1316,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System
1317,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard
1318,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders
1319,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple
1320,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
1321,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts
1322,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973
1323,OFF-LA-10004093,Office Supplies,Labels,Avery 486
1324,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"
1325,OFF-PA-10000483,Office Supplies,Paper,Xerox 19
1326,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset
1327,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame
1328,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room
1329,OFF-FA-10001229,Office Supplies,Fasteners,Staples
1330,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black"
1331,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener
1332,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black"
1333,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote
1334,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120
1335,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats"
1336,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue"
1337,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock
1338,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock"
1339,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases
1340,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier
1341,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair
1342,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection
1343,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone
1344,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
1345,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone
1346,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes
1347,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7"
1348,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4"
1349,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear"
1350,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black"
1351,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room
1352,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils
1353,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem"
1354,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone
1355,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black"
1356,OFF-AR-10001547,Office Supplies,Art,Newell 311
1357,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp
1358,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers
1359,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack"
1360,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894
1361,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c
1362,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases
1363,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels
1364,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962
1365,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953
1366,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables
1367,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack"
1368,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener
1369,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements
1370,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad
1371,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937
1372,OFF-PA-10004255,Office Supplies,Paper,Xerox 219
1373,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set"
1374,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room"
1375,TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
1376,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"
1377,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes
1378,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone
1379,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors"
1380,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers
1381,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands
1382,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer
1383,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge
1384,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors
1385,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset
1386,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
1387,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48"""
1388,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair
1389,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair
1390,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone
1391,OFF-PA-10001661,Office Supplies,Paper,Xerox 1922
1392,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock"
1393,OFF-PA-10004451,Office Supplies,Paper,Xerox 222
1394,TEC-PH-10002496,Technology,Phones,Cisco SPA301
1395,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack
1396,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope
1397,OFF-PA-10004156,Office Supplies,Paper,Xerox 188
1398,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928
1399,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors
1400,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories
1401,OFF-PA-10004355,Office Supplies,Paper,Xerox 231
1402,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad
1403,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”"
1404,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
1405,OFF-PA-10001870,Office Supplies,Paper,Xerox 202
1406,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH
1407,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
1408,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder
1409,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke"
1410,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard
1411,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)
1412,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System
1413,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
1414,OFF-LA-10004178,Office Supplies,Labels,Avery 491
1415,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box
1416,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
1417,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair
1418,OFF-PA-10004621,Office Supplies,Paper,Xerox 212
1419,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart
1420,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets
1421,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad"
1422,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock"
1423,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone
1424,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils
1425,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders
1426,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window"
1427,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper
1428,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
1429,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library
1430,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896
1431,OFF-PA-10004782,Office Supplies,Paper,Xerox 228
1432,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
1433,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders
1434,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder
1435,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll"
1436,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set
1437,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish"
1438,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope
1439,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac
1440,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
1441,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase
1442,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm"
1443,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders
1444,TEC-PH-10004094,Technology,Phones,Motorola L703CM
1445,OFF-PA-10000157,Office Supplies,Paper,Xerox 191
1446,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors
1447,OFF-LA-10000134,Office Supplies,Labels,Avery 511
1448,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders
1449,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque
1450,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886
1451,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer
1452,OFF-AR-10002255,Office Supplies,Art,Newell 346
1453,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini
1454,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair
1455,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors
1456,OFF-PA-10000809,Office Supplies,Paper,Xerox 206
1457,OFF-LA-10003190,Office Supplies,Labels,Avery 474
1458,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890
1459,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library
1460,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems
1461,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket
1462,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12"""
1463,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube
1464,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"
1465,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames
1466,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers
1467,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone
1468,OFF-PA-10002787,Office Supplies,Paper,Xerox 227
1469,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
1470,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack"
1471,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver"
1472,OFF-LA-10004545,Office Supplies,Labels,Avery 50
1473,OFF-SU-10001935,Office Supplies,Supplies,Staple remover
1474,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak
1475,OFF-AR-10000203,Office Supplies,Art,Newell 336
1476,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"
1477,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak
1478,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle
1479,OFF-AR-10001446,Office Supplies,Art,Newell 309
1480,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
1481,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders
1482,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse
1483,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders
1484,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books
1485,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908
1486,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard
1487,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine
1488,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock
1489,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box
1490,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock"
1491,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter
1492,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier
1493,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder
1494,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier
1495,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener
1496,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors"
1497,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger
1498,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone
1499,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories
1500,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips
1501,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
1502,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse
1503,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright)
1504,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray"
1505,OFF-PA-10001801,Office Supplies,Paper,Xerox 193
1506,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers
1507,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp
1508,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996
1509,OFF-LA-10003714,Office Supplies,Labels,Avery 510
1510,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired
1511,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers
1512,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders
1513,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories
1514,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige
1515,OFF-LA-10000414,Office Supplies,Labels,Avery 503
1516,OFF-PA-10000556,Office Supplies,Paper,Xerox 208
1517,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders
1518,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs
1519,OFF-AR-10001972,Office Supplies,Art,Newell 323
1520,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles
1521,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset
1522,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand"
1523,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes
1524,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000
1525,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers
1526,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil
1527,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13"
1528,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset
1529,OFF-LA-10004008,Office Supplies,Labels,Avery 507
1530,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946
1531,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black"
1532,OFF-PA-10004971,Office Supplies,Paper,Xerox 196
1533,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4
1534,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"
1535,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone
1536,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
1537,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
1538,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7
1539,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack"
1540,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled"
1541,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone
1542,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope
1543,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages
1544,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914
1545,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer
1546,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs
1547,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame
1548,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943
1549,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard
1550,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200
1551,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts
1552,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl"
1553,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910
1554,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball
1555,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets
1556,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915
1557,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red"
1558,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box"
1559,OFF-BI-10002393,Office Supplies,Binders,Binder Posts
1560,OFF-AR-10001177,Office Supplies,Art,Newell 349
1561,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset
1562,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room
1563,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box"
1564,TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive
1565,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2"
